timestamp,Vol_10d,Vol_20d,Vol_30d,Vol_60d,Vol_90d,Vol_120d,Vol_252d
2024-12-11,0.09310492650138182,0.18527616748196613,0.2031575723985707,0.15773731924305612,0.14304423956612286,0.14227582895790067,0.14458298661306065
2024-12-12,0.1265145705672795,0.18846873222851424,0.18772398956779845,0.16070726099093036,0.14481033530616944,0.1438924660090469,0.14541900935389815
2024-12-13,0.14367887694037887,0.19228344239894413,0.18494297857809044,0.16268465999870113,0.14629427977492235,0.14343152833513506,0.1460380562788597
2024-12-15,0.14381152391727178,0.19091115373823783,0.1835467531873341,0.1627020875264083,0.145809455112981,0.14289135716114398,0.14603074073940525
2024-12-16,0.1431182248799973,0.1894713415311471,0.1835278802354729,0.16268960417977563,0.14580905401760244,0.14281719005967158,0.14597451594950756
2024-12-17,0.13920859155867593,0.17749603466683234,0.17035586431190827,0.16261362054829395,0.14575549120294198,0.14246562919591282,0.14598875360906988
2024-12-18,0.18161285734775898,0.13375199270779864,0.18082908504314085,0.16837325429020966,0.1508450811994353,0.14556052854650925,0.1478752684694688
2024-12-19,0.18126203006156819,0.13006758165387114,0.17818187753922976,0.16810634204599728,0.15087029110531555,0.14406748128034633,0.14787270270811775
2024-12-20,0.18607375012889488,0.13629058856909945,0.18065982731238828,0.16853455260767694,0.15127413570838644,0.1448533372381318,0.14820074414173132
2024-12-22,0.1684036638252961,0.13628914087179306,0.1804719482399458,0.167421629491202,0.15057362581736441,0.1448200905005353,0.14815530400304916
2024-12-23,0.15549659612171687,0.13554243500969324,0.1806055119540493,0.16753959559752896,0.15070701233677403,0.14491982219941904,0.14714818105916708
2024-12-24,0.14436404707804817,0.13553451230962604,0.1747539700051288,0.1674748021371876,0.15059177034753374,0.1431577898032964,0.14714810559269967
2024-12-25,0.13377230583562585,0.1355509874232023,0.17287449655834114,0.1672386196971669,0.15042056114638125,0.1425024339370829,0.14647723416062436
2024-12-26,0.13755299505039667,0.13722529059796756,0.172566861426781,0.16730899359957707,0.15057361255220686,0.14266973973716765,0.1464468907157336
2024-12-27,0.13869192417123435,0.13751899024302,0.17184528445730565,0.16676782705860776,0.14779706045397847,0.14098861270068042,0.14631123230456708
2024-12-29,0.13913322318661475,0.13594332397235317,0.16327059527669538,0.1653869669829489,0.14728950706754915,0.1409647841793021,0.14618825924189685
2024-12-30,0.07956227241798017,0.13785449550464574,0.11730311455155969,0.16580602237181144,0.14772886325827964,0.1413334017127994,0.14620787491954623
2024-12-31,0.08508031148632707,0.1398453970251246,0.11637144322731535,0.16651505496974484,0.14812171225946652,0.1389461178160585,0.14633165056082928
2025-01-01,0.06554644670247278,0.13634350295509035,0.1162335503340029,0.16524654717700024,0.14797211353186931,0.1387482538078771,0.1463345234837076
2025-01-02,0.09258244158917049,0.1362159456151721,0.1223710508974795,0.16666706277777282,0.14916660557898956,0.13959817891138004,0.1462646106407935
2025-01-03,0.09916065003999883,0.13294468282889907,0.12343580358462664,0.1668709997816961,0.14860313596795532,0.13997440291916885,0.14626328154888105
2025-01-05,0.09916051158152021,0.1236049347829422,0.12335893158217123,0.16649128243379602,0.1469519764018629,0.13711021453592226,0.1460882334941371
2025-01-06,0.10054884219942586,0.11606103969162315,0.12346751440812072,0.16637477854172003,0.1470089603419729,0.13716656284367665,0.1460809062445122
2025-01-07,0.10070487159454745,0.11784690665276519,0.12459959210138184,0.16670880357294768,0.14728884828807154,0.13736334213106727,0.1461621892781072
2025-01-08,0.09842023432688311,0.11915685763233912,0.12514214409825966,0.1653587972341183,0.1461277051573821,0.13743094594123642,0.14621104891168837
2025-01-09,0.09855963850194407,0.11929200721179976,0.12384729829864875,0.16525882304045555,0.146197976198909,0.13746643493579722,0.14619186999841483
2025-01-10,0.08952191113628159,0.08470917912260727,0.1252487795487792,0.16362351572027062,0.14633349916310714,0.13689756634909075,0.14485233342526832
2025-01-12,0.08775212255687985,0.0848126619615303,0.12510965913370606,0.16348015661048934,0.14603544490860498,0.13621558973465672,0.1444374131735024
2025-01-13,0.10344139460562474,0.08528981384952386,0.125795344220582,0.16432870506624253,0.14671077593037918,0.13684307224780687,0.14449270620674648
2025-01-14,0.08245107192106763,0.08550185678743097,0.1198670337717125,0.16444357648961125,0.14567513607847968,0.1368741244915939,0.1445022784830222
2025-01-15,0.07699604925393494,0.08688509232825116,0.11894802290631559,0.16504890537714503,0.14536345254012129,0.13715948776599587,0.1446453023446567
2025-01-16,0.08058047928638538,0.08918450065840883,0.11285364599366633,0.1535727128588893,0.14586309095834332,0.1370837459798063,0.1447751886218519
2025-01-17,0.08536451431534127,0.09208389095633514,0.10739187389757741,0.15036439573010277,0.14605847677298534,0.13717828407953217,0.14482093658175046
2025-01-19,0.08614823562562982,0.09166057343616552,0.10764790463036517,0.14938274607010843,0.14609359673991573,0.13683896186364713,0.14373203444992272
2025-01-20,0.08632634452499874,0.09011597094520549,0.10843038240067461,0.1497332719284189,0.1463103802422595,0.13698947268186726,0.14368659062036385
2025-01-21,0.10181890405984013,0.09786971225248103,0.11336583287304619,0.1436436547890601,0.14763128538600243,0.13796770352793958,0.1441639277425238
2025-01-22,0.09937373985909512,0.09221221216691014,0.0882187606419631,0.14217939658380946,0.14707140655840822,0.1380138827573382,0.14362933960373556
2025-01-23,0.10006244175784892,0.09160881448602674,0.08851217867311388,0.1401608311868523,0.14675022406082047,0.13802538205573214,0.14346042011831198
2025-01-24,0.0807058897047491,0.09194016784961402,0.08534337889101735,0.14037101598059842,0.14631782641519864,0.1377739060018586,0.14348991083873797
2025-01-26,0.08474250381620865,0.08444901888639342,0.08580156263785456,0.14031244172081367,0.14561116166911228,0.1371922793609088,0.142505002593106
2025-01-27,0.10136438822242513,0.08764207411004139,0.09021384720177945,0.141771122852019,0.1464629035657272,0.13792824403865447,0.14257782004872516
2025-01-28,0.10140240330236162,0.08951438854206954,0.09166638741886796,0.13907029201678411,0.14684724549245312,0.13818215891438718,0.14229582823160455
2025-01-29,0.09642015459914846,0.08869177660185043,0.09196780971335179,0.13819190712699317,0.1467327779934504,0.1380869713563511,0.14217353888760154
2025-01-30,0.10713586845985917,0.09583541130284166,0.09699523040162807,0.13995472637837847,0.14803273083546278,0.13912162328089642,0.1424288786420705
2025-01-31,0.10783893235611394,0.09574900818376766,0.09517826629559506,0.1395057261976884,0.14758154997620646,0.13681177783406365,0.1414248809930414
2025-02-02,0.09654149287563117,0.0969103646391399,0.09582481320312279,0.13520889117714865,0.14673633920243542,0.13649511322735594,0.14067664326048515
2025-02-03,0.10023539863992567,0.09718732238475078,0.09336300033592908,0.1071369685978015,0.14721755658639632,0.13684648494607363,0.14059809203292353
2025-02-04,0.10615312954518201,0.10060031712966161,0.09499081670942162,0.10759161374442272,0.14805633601941728,0.1374764221312245,0.14074420577752597
2025-02-05,0.11040394206984744,0.09415947671251691,0.09670866779461865,0.10895454866573041,0.14812665383504484,0.13790927927711755,0.14102860229617514
2025-02-06,0.11399821946476899,0.09777191935386113,0.09376312354771882,0.1094711243869226,0.14739533413569778,0.1377429624348697,0.14093123273519367
2025-02-07,0.09334105667918476,0.09691283305446093,0.08968206000694033,0.10929624234625783,0.14724098709591177,0.13697159374424522,0.14086102354012978
2025-02-09,0.09189760010553619,0.09552661406707204,0.08940822135859136,0.10915477561728851,0.1470919435834943,0.1357827333933226,0.14082937506061113
2025-02-10,0.11022725363621741,0.10458882576114797,0.09761270409509812,0.11384150444492466,0.14958581203747395,0.1379138840859657,0.1417993976239893
2025-02-11,0.1170856631319543,0.10922834983588108,0.10158206193866383,0.11508226322451282,0.1500370911739429,0.13834244283282604,0.14009051099947922
2025-02-12,0.11601925840987787,0.10913741481977637,0.10142097870760448,0.11507097486555516,0.14904063989611901,0.13739126330182977,0.13999934647175116
2025-02-13,0.1137147384125102,0.10570447811800879,0.1027387679207552,0.11479367931263337,0.14955562004850612,0.13784714738122067,0.1401500033902046
2025-02-14,0.15545083949716476,0.1273302202848468,0.11700065429708949,0.12084857852400469,0.15037175587791632,0.1399710435015624,0.14115874941783682
2025-02-16,0.1503643950770147,0.12750094421127287,0.11729812201142173,0.12092875469442732,0.15021659033728915,0.13970652404105866,0.14115467766529388
2025-02-17,0.14662402626760643,0.127844169343356,0.1134259633030304,0.12067429245723878,0.15058436905242245,0.1399802313339307,0.14127467884956557
2025-02-18,0.15302008611262627,0.13142130101584235,0.11643621075703359,0.12017329632811116,0.15173135609450078,0.13993134693123602,0.14168681107434586
2025-02-19,0.15312571178850223,0.1241218509634062,0.1159265469411796,0.11916428711518312,0.15167044422953288,0.13938435722851567,0.14039875814440156
2025-02-20,0.1531638682378235,0.12330912300892462,0.11515844415379034,0.11446243774742225,0.1423726105016334,0.13938679501506665,0.13991297505990494
2025-02-21,0.12936921370570198,0.12371459059687132,0.11386743127446312,0.11099849748607114,0.14019771216002255,0.13939127085723382,0.13970553386023524
2025-02-23,0.12298893948438894,0.11835189821127054,0.11322540790770395,0.11103839726800102,0.1392931141708498,0.13936983589159596,0.1396954415828853
2025-02-24,0.124000787036078,0.11836228637762153,0.11315191177583275,0.11114487424402511,0.13942302454524227,0.1394508318123064,0.13967186983221588
2025-02-25,0.1308538619577405,0.1267833869900493,0.11591336905636704,0.11387535964688673,0.1347307832269709,0.1403627887156596,0.13957684488236852
2025-02-26,0.09407941163642418,0.12539834381583292,0.11586095733340092,0.10210328506395167,0.1335153901060579,0.13978055322576183,0.13947160597502772
2025-02-27,0.12455956810033518,0.1349024241365854,0.12562948423908085,0.10783563907222185,0.1347994084017177,0.14137231159464847,0.1403212270941217
2025-02-28,0.121757231600505,0.13276223375786678,0.12693497649853552,0.10743817757137991,0.13533699102801997,0.14123715497043396,0.13966492076698026
2025-03-02,0.10376893907138865,0.1331203853515068,0.12715058421143977,0.10763144017472683,0.13534972869264267,0.1408035958735617,0.13963265735763108
2025-03-03,0.11317052136839112,0.13527761999837112,0.12440041318605889,0.10774427407704541,0.13562072822880375,0.14109668902638847,0.13976944302464162
2025-03-04,0.12235350624599974,0.13780475326185795,0.12470411938794641,0.10850811047518347,0.1338992539584827,0.14142092626647565,0.13958435276809028
2025-03-05,0.12268762306611106,0.12310754091964078,0.12444425294223743,0.10848893435934143,0.13331159272840154,0.1413371951701924,0.13942839830228534
2025-03-06,0.12301199096117449,0.12105289845963346,0.12050632199555397,0.10858877557444682,0.1331470627022518,0.14128473074644696,0.13873407647611
2025-03-07,0.11912857403296814,0.12077535332783584,0.12066856181181218,0.107984754245127,0.1328916688701271,0.14097263701927212,0.1385919843874259
2025-03-09,0.10875543362295956,0.11714012959611121,0.12042423128314242,0.10801432059461422,0.12999539567936258,0.1403603513818227,0.1378746264533864
2025-03-10,0.12166101130580713,0.10776298404816596,0.12423994259579317,0.1098171963736692,0.11246654802131159,0.1413553669268357,0.1383603803138188
2025-03-11,0.10789790072878006,0.11404971490925196,0.12477363080160732,0.11087333771461161,0.11294516590813104,0.14211008115067106,0.13870882364013445
2025-03-12,0.10207381317298127,0.11468690233342804,0.12368709137480127,0.11145662247869632,0.1134715438654746,0.14192517904221608,0.13885749838661346
2025-03-13,0.12288519601952831,0.12144071008127678,0.13078075190793606,0.11307543302756737,0.11626916252391169,0.1430274662633302,0.13866127528138938
2025-03-14,0.12351180863498512,0.1215456225404207,0.13090141990143786,0.11169661178714423,0.11620529848070497,0.14293438568062,0.1368539589737436
2025-03-16,0.12051157846124909,0.12152959128236732,0.13086681557710084,0.11164062469649647,0.1160997573644192,0.14281268480072082,0.13685545249694278
2025-03-17,0.12032141850857923,0.12140184317172584,0.12191379572686277,0.11128047238319895,0.11603781373299382,0.14268514169753796,0.13687231826543736
2025-03-18,0.12194308581708187,0.1259560756996356,0.12285653183881157,0.11240055696823288,0.11703827094385892,0.14336055454775382,0.13710088825151695
2025-03-19,0.11885260107820605,0.12651250413153858,0.12353067909697307,0.11253888545648698,0.11726300671607034,0.14279227332896585,0.13717541461911634
2025-03-20,0.12239858578306388,0.11835502916018739,0.12196919913005448,0.11274846245783787,0.11660556406697305,0.14275301443468222,0.1368173101058627
2025-03-21,0.11137878178212315,0.12328961301914484,0.11277599527109096,0.11407648334562993,0.1175845416187255,0.1416467938829901,0.13708985064083604
2025-03-23,0.10772871271311432,0.10664878149361627,0.11256295861016145,0.11408342431955829,0.11757994522878211,0.14148918058806567,0.13681200387345216
2025-03-24,0.11326592320163183,0.104981087251533,0.11304229120098672,0.11293200195697088,0.11755583453992284,0.14174301546158405,0.136941507213657
2025-03-25,0.08353170849264557,0.1047778652848558,0.10877458751866223,0.11297748868753586,0.11593001360437916,0.14178771236232626,0.13662815551623067
2025-03-26,0.08319647078538381,0.10374456675737176,0.10879325762669273,0.11247952817407228,0.11521974141888801,0.14174384850894256,0.13624046644012847
2025-03-27,0.09740182652193373,0.10669225202404896,0.11280920730625003,0.1135696510826421,0.11329688427424549,0.13513928722847865,0.13624275162936447
2025-03-28,0.10438913219066967,0.10963385142877943,0.11494222679988784,0.11377890330337126,0.11168176052862483,0.13396660314012251,0.13627084823999305
2025-03-30,0.09491647324303087,0.10786799864047157,0.11486914805481278,0.11345206298159093,0.11168249143393524,0.1332278934298195,0.13120732700761195
2025-03-31,0.10171857149184653,0.1095934130176714,0.1171288829354678,0.11443084641091285,0.11251670389925979,0.133844745506838,0.1315034764126045
2025-04-01,0.10229182648092952,0.11116545164942876,0.11146871056451815,0.11274933082400454,0.11252691017154992,0.12903889904593588,0.13148185434527823
2025-04-02,0.10433108966520338,0.10504730226695878,0.11736702164532596,0.11577488315996862,0.10688333178444834,0.12953429624672155,0.1322083520933763
2025-04-03,0.14574147429867398,0.12491647374825163,0.11853486567958074,0.12147027953844855,0.11105982064101201,0.13079153832952306,0.13329618255958947
2025-04-04,0.20123309728854538,0.15945132306498533,0.14130873965518956,0.1334086268202029,0.11907065002949586,0.13637090297351234,0.13559027883709435
2025-04-06,0.20947196994752398,0.15592054605899477,0.14633482064470438,0.1359271711963686,0.1210669768029946,0.13755643363678324,0.13564208299175418
2025-04-07,0.21142224959837141,0.15776165951594123,0.1471561096148268,0.13522123366446745,0.12155380592237258,0.137974607476994,0.135827410430574
2025-04-08,0.19963600492310407,0.15762564910116902,0.14567794047991395,0.13470521898574908,0.12159298893705528,0.13635276697243132,0.13576776981652044
2025-04-09,0.271906967954199,0.2017358264728597,0.17680863581576123,0.15158388497600592,0.1341228294593625,0.14469076282568732,0.14001712661381688
2025-04-10,0.31852506416628884,0.22899638399377875,0.1977689698651164,0.16295042399653423,0.14377036553989528,0.15160969126594911,0.14358989326566768
2025-04-11,0.32267957719635604,0.23314360194286063,0.20046052998721636,0.1650790203597395,0.14498635971588267,0.1527535035264756,0.14375665672280927
2025-04-13,0.3242139892287186,0.23418941990489478,0.20179040572651522,0.16545029376582399,0.14541112327778075,0.15123521254636993,0.14259435619145103
2025-04-14,0.3189697339377826,0.232202604543023,0.19833431673191568,0.16555914569146005,0.14497299590391172,0.13906608604892173,0.14267244675408794
2025-04-15,0.306744192046662,0.23403925683545684,0.19871805024601544,0.16599404051629646,0.1456557896116595,0.13950020469848703,0.14301186430711732
2025-04-16,0.2819279826930185,0.2494527006877168,0.21271374839575002,0.17487506844280862,0.15273926006269203,0.1453818698441838,0.14573209238696033
2025-04-17,0.27963799708093495,0.25561622687961527,0.21373278998904524,0.17641199046571637,0.1532832090083083,0.14647357480329415,0.1458098290543597
2025-04-22,0.26549742177697155,0.2551061081162743,0.21352346229617736,0.17654492515925244,0.15258889021145705,0.1465678334612867,0.14545537703109163
2025-04-23,0.2735030539832454,0.25682940074550864,0.21534247600696452,0.17742922625645713,0.15323225663277787,0.14693564889760527,0.14563510076528097
2025-04-24,0.23687511359011862,0.25691644627114424,0.21615661769911906,0.17537158874175998,0.15350053556972656,0.14730917903245513,0.1458690553943823
2025-04-25,0.20553918995905224,0.26098343528479473,0.21814853133832857,0.17594784969224186,0.1546460282872867,0.14814801601600483,0.14623218688009432
2025-04-27,0.19579451195908204,0.25986679672597407,0.21797089761712102,0.1759717247760159,0.15460546861545688,0.14816482873664616,0.14623263003119555
2025-04-28,0.1917875347429684,0.2592576273489604,0.2176499071599169,0.175480778423582,0.15460671239496754,0.14768263090911402,0.1458226792040863
2025-04-29,0.19499949392806692,0.2576453486837955,0.21708982641541963,0.17192919545867832,0.15510084094001989,0.1481218586064543,0.14600227346107164
2025-04-30,0.204707598431293,0.25555128252926823,0.22223042909575727,0.17482585625922434,0.15730768550193433,0.14977842320391252,0.1461348357517542
2025-05-01,0.12987094844793448,0.23940549249107965,0.22460654145097564,0.17654163330455994,0.15780605467655381,0.15060866657847743,0.1465941013472369
2025-05-02,0.12528924025457253,0.23324906841176044,0.2246092063551187,0.17530703357535565,0.15781501204536952,0.14967021915144213,0.14614892283481937
2025-05-04,0.11901458721644137,0.23012918248861539,0.22451270137128557,0.17529292286628512,0.157561977510908,0.14928524561467094,0.14615167373855104
2025-05-05,0.1855177998000076,0.24201657760956485,0.2337035339511061,0.18240719575711803,0.16247140144790542,0.15169423620500774,0.14826947834310317
2025-05-06,0.2046784838277973,0.22214982940966488,0.2379685348412161,0.18571524873390272,0.164604561921189,0.15245483563704726,0.1484540316740772
2025-05-07,0.2026279202084462,0.19952410136719934,0.23995135888720606,0.18678143106828257,0.16528790515571068,0.15308308111725683,0.14867856896074977
2025-05-08,0.22554436638208644,0.20737014456811376,0.24670937185674682,0.1914714500664711,0.16887865038437744,0.1558939995685834,0.14996635238398837
2025-05-09,0.22605468213423993,0.20644455412541993,0.2464832575317938,0.18965619810642204,0.16799927168100226,0.15582662098717193,0.14991464013872313
2025-05-11,0.23122493574002226,0.21085126337965515,0.24640086496571137,0.1916633667592598,0.16948888673792853,0.15291132953242925,0.14941304602159447
2025-05-12,0.23442651156639752,0.21469289860759988,0.24616861921673486,0.1918506347988779,0.17192501772067798,0.1549770642321909,0.15027531875023176
2025-05-13,0.22968624726871242,0.18439909919099942,0.23312544385572662,0.19113894936344605,0.17188368882102226,0.15450260172363478,0.1501361699190889
2025-05-14,0.25424124427661926,0.19512650504732273,0.23978636848605178,0.19698809268130402,0.17608837755758613,0.15807061477139986,0.15055068966567256
2025-05-15,0.2691998610809573,0.20347589697134194,0.24170510054791527,0.19887133829604095,0.17681047349633194,0.15927139063015588,0.1512480520634092
2025-05-16,0.22803581726807245,0.2058219546909329,0.2449140143800943,0.20023040220542254,0.17789841707936604,0.16037044524943073,0.15155806397532467
2025-05-18,0.20489069685862044,0.2062827940075102,0.2257843294251003,0.2010684013258246,0.1784603043892843,0.16087375443941385,0.15179078006957558
2025-05-19,0.20446350591786855,0.20467509231892664,0.20561956129083453,0.2011876182692073,0.17768569946287782,0.16097960364722128,0.151783942912034
2025-05-20,0.22441072716635224,0.2189823155733419,0.20976559368887274,0.20488982532142913,0.1805781135236364,0.163101293819553,0.1522360738244462
2025-05-21,0.2290337716566151,0.2214904291727392,0.21062752319784253,0.2053748729969625,0.18087489657336392,0.1634225414331809,0.15221190697194217
2025-05-22,0.22323527378185207,0.22145798134861092,0.21124958064795502,0.204294167165064,0.1811354932398231,0.16337502707799725,0.15236966337874552
2025-05-23,0.21802217316448666,0.22367773482603814,0.2140184998130245,0.20578077173097775,0.18240083197331697,0.16465726972436537,0.1529683706374017
2025-05-25,0.22096193866436747,0.2200562827501493,0.19599338355919022,0.20588149318200952,0.18217787268483432,0.16486078684064118,0.15269375579546188
2025-05-26,0.1773412727414236,0.22005468479295548,0.19355578183939492,0.20374572800513066,0.18194237986276626,0.16407670915361378,0.1520801890703806
2025-05-27,0.18222324567266784,0.22466963470684795,0.19550061623758286,0.20545440239424143,0.18322489945559023,0.1646840116362591,0.15258438315601386
2025-05-28,0.19048219970457778,0.21007450697494703,0.19939855085811042,0.2082502969767946,0.18528421159804098,0.16645237633042034,0.15340534757593388
2025-05-29,0.2009199728034602,0.2066095881868692,0.20352686209481805,0.21060448260692097,0.18514270912500078,0.1677676709510839,0.15419637049715554
2025-05-30,0.20541042958216682,0.20676005420810503,0.20312910519960847,0.21065454992784882,0.18530145594862982,0.1682702831431785,0.15362281650584358
2025-06-01,0.17953661866565285,0.1980829208520583,0.20373417809219557,0.2106871406848203,0.18547844458783733,0.16834080313093533,0.1533854481737531
2025-06-02,0.20914677046409916,0.21417563380666244,0.21451179032893633,0.21521857691800872,0.18859006524272065,0.1711122683839267,0.15490776363704112
2025-06-03,0.21154282772561184,0.21198147780874868,0.21509943671642984,0.21531379399357486,0.1867587572721689,0.17157993275426095,0.15444492500841187
2025-06-04,0.195847228620359,0.2031497788853932,0.21143381509152237,0.21542036413185164,0.1867999130811775,0.17164388967206298,0.15449243106203844
2025-06-05,0.19639696204170412,0.20418345335428198,0.20918375050981453,0.2153899684824724,0.1869187981832082,0.1712498403253505,0.1545926787177991
2025-06-06,0.21235356067468364,0.19659568587547516,0.21480574736502497,0.21828718083435913,0.18830828933649185,0.1731157764124844,0.154440065872005
2025-06-08,0.20512240634333673,0.18947439220626425,0.21483245551371585,0.21827800632963673,0.18831377960085133,0.17292387937141487,0.1543369253884512
2025-06-09,0.18691268139576153,0.1836804758795682,0.2008330425387337,0.2173525140818506,0.18832315972607913,0.17273366167721693,0.1541772604688765
2025-06-10,0.16766080837897226,0.1808995746046618,0.19195832501980478,0.21668728806295437,0.18825547740075266,0.17249621403072934,0.15416535041772692
2025-06-11,0.16877495418215546,0.182982840352782,0.19387293052323482,0.21764607282363446,0.18896013919425222,0.17295166265698017,0.1533536016659213
2025-06-12,0.17109418560003317,0.17141975975049872,0.18756893544927433,0.21748455975769526,0.1893101907984928,0.17320296515804204,0.15354836281247086
2025-06-13,0.13828609477808815,0.17264876571095067,0.1897308642464733,0.21825025262532738,0.18879389827474227,0.1730163162161328,0.15383940547033895
2025-06-15,0.1282994535916354,0.17030179096226317,0.18604801957091044,0.21646593511705733,0.1888030991404272,0.17300915429002614,0.15382360424982036
2025-06-16,0.13784563169871325,0.16483297961692078,0.18179260326161553,0.21456691587678128,0.18754617905725152,0.17366959383331546,0.1541454930524188
2025-06-17,0.1376624248964313,0.16507525513435795,0.18231722890567104,0.20763856131780983,0.187321854878129,0.17379882807918998,0.1538349750404028
2025-06-18,0.10781337166087294,0.1657735845731117,0.17008758100639645,0.2061105801933932,0.1874905429985831,0.17391480073687823,0.15365984278640218
2025-06-19,0.10938422702346066,0.16030387831132284,0.1650409895962445,0.2055081765775723,0.1873811201347506,0.17329593706928945,0.15368946686842505
2025-06-20,0.10956173022406736,0.1492634279979625,0.16080975886931692,0.2054898607771956,0.18709642900524268,0.17312275711213002,0.15369220388542018
2025-06-22,0.10947201263138398,0.13804535408998556,0.1586180114136465,0.19345753633872437,0.18709580246129204,0.17308056836035968,0.15367136104761167
2025-06-23,0.10473686864455135,0.13874601471993728,0.16060505596681163,0.18305943566769833,0.1877488125562188,0.1729284922138539,0.15377681336848764
2025-06-24,0.0923931454155205,0.13915534472723923,0.15066394710276654,0.18107379384650427,0.1881326848310256,0.17326733405378372,0.15390482901039118
2025-06-25,0.06981592631039638,0.11176987574017949,0.1489622215648803,0.180977309096735,0.1881803177657353,0.17325919421582794,0.1537508271376645
2025-06-26,0.07021563412857998,0.11042164477652375,0.14906900846000215,0.18135602044378546,0.18748102748694614,0.1734202497974534,0.1539352509962758
2025-06-27,0.08244723305274977,0.11674523538171822,0.1453178241725636,0.18199419135096834,0.1884740159391539,0.17426999589249542,0.15456710213733565
2025-06-29,0.0823932155026027,0.11629876755849068,0.14518039154300544,0.17109952540369344,0.18830778777430612,0.17394047963854237,0.1546084039119923
